,body_shape,colour,condition,displacement,fuel,has_mfk,performance,price,curb_weight,registration_age,mileage,brand
4882,Strasse,gelb,Occasion,998.0,Benzin,False,133.0,10100,284.0,93,12000.0,Aprilia
4883,Strasse,schwarz matt.,Occasion,998.0,Benzin,False,167.0,5999,284.0,89,29750.0,Aprilia
4884,Strasse,schwarz,Occasion,648.0,Benzin,True,90.0,7250,283.0,19,2500.0,Honda
4885,Strasse,schwarz,Occasion,648.0,Benzin,True,87.0,5900,283.0,43,6400.0,Honda
4886,Strasse,weiss,Occasion,648.0,Benzin,True,90.0,6990,283.0,22,5326.0,Honda
4887,Strasse,rot,Neu,648.0,Benzin,True,90.0,8140,283.0,0,1.0,Honda
4888,Strasse,anthrazit,Neu,648.0,Benzin,True,90.0,7390,283.0,0,1.0,Honda
4889,Strasse,anthrazit,Vorführmodell,648.0,Benzin,True,90.0,7390,283.0,14,500.0,Honda
4890,Strasse,mehrfarbig,Neu,648.0,Benzin,True,90.0,7390,283.0,0,10.0,Honda
4891,Strasse,anthrazit,Occasion,648.0,Benzin,False,87.0,5400,283.0,41,4350.0,Honda
4892,Strasse,schwarz,Occasion,648.0,Benzin,False,87.0,5350,283.0,64,8660.0,Honda
4893,Strasse,weiss,Neu,648.0,Benzin,True,90.0,7390,283.0,0,1.0,Honda
4894,Strasse,schwarz,Neu,648.0,Benzin,True,90.0,7390,283.0,0,1.0,Honda
4895,Strasse,schwarz,Occasion,648.0,Benzin,True,87.0,4990,283.0,43,12500.0,Honda
4896,Strasse,schwarz,Neu,648.0,Benzin,True,87.0,7190,283.0,0,1.0,Honda
4897,Strasse,weiss,Occasion,648.0,Benzin,True,90.0,6500,283.0,21,7522.0,Honda
4898,Strasse,schwarz,Occasion,648.0,Benzin,False,87.0,4900,283.0,57,8500.0,Honda
4899,Strasse,anthrazit,Occasion,648.0,Benzin,False,87.0,4300,283.0,54,8900.0,Honda
4900,Strasse,schwarz,Occasion,648.0,Benzin,True,90.0,7990,283.0,21,1500.0,Honda
4901,Strasse,weiss,Occasion,124.0,Benzin,True,11.0,2990,203.0,43,4.0,Honda
4902,Strasse,rot,Neu,124.0,Benzin,True,11.0,4790,203.0,0,1.0,Honda
4903,Strasse,weiss,Occasion,124.0,Benzin,False,11.0,4400,203.0,21,925.0,Honda
4904,Strasse,schwarz,Neu,124.0,Benzin,True,11.0,4990,203.0,0,10.0,Honda
4905,Strasse,weiss,Occasion,124.0,Benzin,False,11.0,1790,203.0,50,7500.0,Honda
4906,Strasse,grau,Occasion,124.0,Benzin,True,11.0,3990,203.0,18,3503.0,Honda
4907,Strasse,grau,Occasion,124.0,Benzin,True,11.0,3900,203.0,21,950.0,Honda
4908,Strasse,weiss,Occasion,124.0,Benzin,True,11.0,3900,203.0,21,5150.0,Honda
4909,Strasse,grau,Occasion,124.0,Benzin,False,11.0,3990,203.0,21,1745.0,Honda
4910,Strasse,grau,Occasion,124.0,Benzin,True,11.0,3900,203.0,21,2950.0,Honda
4911,Strasse,grau,Neu,125.0,Benzin,False,0.0,4990,126.0,0,5.0,Honda
4912,Strasse,mehrfarbig,Neu,124.0,Benzin,False,11.0,4740,203.0,0,1.0,Honda
4913,Strasse,schwarz,Neu,124.0,Benzin,True,11.0,4990,203.0,0,1.0,Honda
4914,Strasse,schwarz,Neu,285.0,Benzin,True,31.0,5690,236.0,0,1.0,Honda
4915,Strasse,silber,Neu,285.0,Benzin,True,31.0,5390,236.0,0,1.0,Honda
4916,Strasse,bordeaux matt.,Vorführmodell,285.0,Benzin,True,31.0,5190,236.0,19,500.0,Honda
4917,Strasse,rot matt.,Neu,285.0,Benzin,True,31.0,5290,236.0,0,1.0,Honda
4918,Strasse,schwarz,Vorführmodell,285.0,Benzin,True,31.0,4895,236.0,19,550.0,Honda
4919,Strasse,schwarz matt.,Occasion,285.0,Benzin,True,31.0,4790,236.0,18,550.0,Honda
4920,Strasse,grau,Vorführmodell,285.0,Benzin,True,31.0,5100,236.0,19,1.0,Honda
4921,Strasse,rot,Neu,285.0,Benzin,True,31.0,5390,236.0,0,1.0,Honda
4922,Strasse,schwarz,Neu,285.0,Benzin,True,31.0,5390,236.0,0,1.0,Honda
4923,Strasse,mehrfarbig,Neu,285.0,Benzin,True,31.0,5290,236.0,0,1.0,Honda
4924,Strasse,grau,Neu,285.0,Benzin,True,31.0,5290,236.0,0,1.0,Honda
4925,Strasse,rot,Neu,285.0,Benzin,True,31.0,5690,236.0,0,1.0,Honda
4926,Strasse,rot,Vorführmodell,285.0,Benzin,True,31.0,4800,236.0,16,800.0,Honda
4927,Strasse,schwarz,Neu,285.0,Benzin,True,31.0,5390,236.0,0,1.0,Honda
4928,Strasse,silber,Occasion,285.0,Benzin,True,31.0,4900,236.0,17,250.0,Honda
4929,Strasse,schwarz,Neu,285.0,Benzin,True,31.0,5320,236.0,0,1.0,Honda
4930,Strasse,gold,Oldtimer,323.0,,False,0.0,5500,170.0,567,36000.0,Honda
4931,Strasse,silber,Occasion,471.0,Benzin,True,48.0,5690,267.0,22,4874.0,Honda
4932,Strasse,blau,Neu,471.0,Benzin,True,48.0,6220,267.0,0,1.0,Honda
4933,Strasse,rot matt.,Neu,471.0,Benzin,True,48.0,5770,267.0,0,1.0,Honda
4934,Strasse,schwarz,Occasion,471.0,Benzin,False,48.0,3990,267.0,62,31000.0,Honda
4935,Strasse,rot,Occasion,471.0,Benzin,False,48.0,5400,267.0,22,11070.0,Honda
4936,Strasse,braun,Occasion,498.0,,False,0.0,5800,210.0,530,57395.0,Honda
4937,Strasse,blau,Occasion,471.0,Benzin,True,48.0,6300,267.0,21,1100.0,Honda
4938,Strasse,blau,Occasion,600.0,Benzin,False,94.0,2990,275.0,221,36183.0,Honda
4939,Strasse,schwarz matt.,Occasion,600.0,Benzin,False,102.0,3490,280.0,137,21000.0,Honda
4940,Strasse,grün matt.,Occasion,600.0,Benzin,False,102.0,3900,280.0,130,22900.0,Honda
4941,Strasse,rot matt.,Occasion,600.0,Benzin,False,102.0,3980,280.0,137,46600.0,Honda
4942,Strasse,gelb,Occasion,600.0,Benzin,False,102.0,5000,280.0,102,7420.0,Honda
4943,Strasse,schwarz,Occasion,600.0,Benzin,False,102.0,5500,280.0,139,7950.0,Honda
4944,Strasse,schwarz,Occasion,600.0,Benzin,False,102.0,4500,280.0,137,8650.0,Honda
4945,Strasse,schwarz,Occasion,600.0,Benzin,False,102.0,4500,280.0,144,23762.0,Honda
4946,Strasse,weiss,Occasion,600.0,Benzin,False,102.0,5990,280.0,89,16500.0,Honda
4947,Strasse,gelb,Occasion,600.0,Benzin,False,102.0,6500,280.0,91,14500.0,Honda
4948,Strasse,weiss,Occasion,600.0,Benzin,False,102.0,4700,280.0,113,8900.0,Honda
4949,Strasse,schwarz,Occasion,600.0,Benzin,False,102.0,4900,280.0,125,18000.0,Honda
4950,Strasse,weiss,Occasion,600.0,Benzin,False,102.0,3400,280.0,117,62800.0,Honda
4951,Strasse,schwarz,Occasion,600.0,Benzin,False,102.0,3900,280.0,148,14900.0,Honda
4952,Strasse,rot,Occasion,600.0,Benzin,False,102.0,3600,280.0,127,24000.0,Honda
4953,Strasse,gold matt.,Occasion,600.0,Benzin,False,102.0,4700,280.0,153,22500.0,Honda
4954,Strasse,schwarz,Occasion,600.0,Benzin,False,102.0,3990,280.0,139,15500.0,Honda
4955,Strasse,weiss,Occasion,600.0,Benzin,False,102.0,4200,280.0,137,22440.0,Honda
4956,Strasse,gold,Occasion,997.0,Benzin,True,107.0,6900,320.0,41,6100.0,Honda
4957,Strasse,bordeaux matt.,Occasion,997.0,Benzin,False,98.0,4690,260.0,151,28500.0,Honda
4958,Strasse,grau,Occasion,997.0,Benzin,False,98.0,4600,260.0,153,16600.0,Honda
4959,Strasse,schwarz,Occasion,997.0,Benzin,False,98.0,5900,260.0,125,15500.0,Honda
4960,Strasse,orange,Occasion,997.0,Benzin,False,98.0,3700,260.0,164,50434.0,Honda
4961,Strasse,schwarz,Occasion,997.0,Benzin,False,98.0,4600,260.0,127,37920.0,Honda
4962,Strasse,silber,Occasion,997.0,Benzin,False,98.0,2900,260.0,162,49300.0,Honda
4963,Strasse,rot,Occasion,997.0,Benzin,False,98.0,6990,260.0,153,5100.0,Honda
4964,Strasse,schwarz,Occasion,997.0,Benzin,False,98.0,3500,260.0,137,66000.0,Honda
4965,Strasse,schwarz matt.,Occasion,998.0,Benzin,False,98.0,3490,260.0,151,52579.0,Honda
4966,Strasse,rot,Occasion,997.0,Benzin,False,98.0,4350,260.0,121,20544.0,Honda
4967,Strasse,schwarz,Occasion,998.0,Benzin,False,98.0,4900,260.0,141,27500.0,Honda
4968,Strasse,rot,Occasion,997.0,Benzin,False,98.0,4990,260.0,141,27469.0,Honda
4969,Strasse,grau,Occasion,600.0,Benzin,False,78.0,2990,299.0,185,43000.0,Honda
4970,Strasse,blau,Occasion,600.0,Benzin,False,78.0,3600,299.0,175,19000.0,Honda
4971,Strasse,rot matt.,Occasion,600.0,Benzin,True,78.0,4500,299.0,41,8350.0,Honda
4972,Strasse,grau matt.,Occasion,600.0,Benzin,False,78.0,2900,299.0,187,30300.0,Honda
4973,Strasse,silber matt.,Occasion,600.0,Benzin,False,78.0,2650,299.0,187,89375.0,Honda
4974,Strasse,weiss,Occasion,600.0,Benzin,False,78.0,4400,299.0,77,9535.0,Honda
4975,Strasse,grau,Occasion,600.0,Benzin,False,78.0,3500,299.0,177,22000.0,Honda
4976,Strasse,schwarz,Occasion,600.0,Benzin,False,78.0,3600,292.0,81,6040.0,Honda
4977,Strasse,rot,Occasion,600.0,Benzin,False,78.0,3550,295.0,139,28000.0,Honda
4978,Strasse,schwarz,Occasion,600.0,Benzin,False,78.0,4800,295.0,87,3856.0,Honda
4979,Strasse,schwarz,Occasion,600.0,Benzin,False,78.0,4300,295.0,125,20310.0,Honda
4980,Strasse,blau,Occasion,600.0,Benzin,False,78.0,2900,295.0,161,37000.0,Honda
4981,Strasse,silber,Occasion,600.0,Benzin,False,78.0,2550,295.0,148,38000.0,Honda
4982,Strasse,blau,Occasion,600.0,Benzin,False,78.0,2200,295.0,150,30000.0,Honda
4983,Strasse,blau,Occasion,600.0,Benzin,False,78.0,2000,290.0,187,34900.0,Honda
4984,Strasse,grau,Occasion,600.0,Benzin,False,78.0,2700,290.0,187,28000.0,Honda
4985,Enduro,schwarz,Occasion,125.0,2-Takt-Gemisch,False,24.0,2590,201.0,166,9000.0,Aprilia
4986,Scooter,schwarz,Occasion,124.0,Benzin,False,10.0,3950,195.0,89,3913.0,Aprilia
4987,Strasse,grau,Occasion,650.0,Benzin,False,42.0,3900,260.0,269,16995.0,Aprilia
4988,Touring,schwarz,Occasion,839.0,Benzin,False,76.0,6950,305.0,69,18920.0,Aprilia
4989,Scooter,blau,Occasion,249.0,Benzin,False,19.0,1800,228.0,246,18600.0,Aprilia
4990,Enduro,grau,Occasion,998.0,Benzin,False,98.0,4900,323.0,189,43420.0,Aprilia
4991,Strasse,grau,Occasion,124.0,Benzin,False,11.0,2290,220.0,281,15900.0,Aprilia
4992,Strasse,rot,Occasion,1196.0,Benzin,False,125.0,8100,326.0,68,20100.0,Aprilia
4993,Strasse,grau,Neu,896.0,Benzin,True,95.0,9750,281.0,0,10.0,Aprilia
4994,Strasse,schwarz,Occasion,749.0,Benzin,False,92.0,7000,281.0,91,7500.0,Aprilia
4995,Scooter,blau,Occasion,49.0,Benzin,False,3.0,990,181.0,148,8944.0,Aprilia
4996,Trike,grau,Neu,1745.0,Benzin,True,90.0,36900,582.0,0,1.0,Harley-davidson
4997,Strasse,grau,Occasion,1689.0,Benzin,True,87.0,17000,423.0,43,8000.0,Harley-davidson
4998,Strasse,schwarz,Neu,749.0,Benzin,True,58.0,8450,308.0,0,1.0,Harley-davidson
4999,Sonstige,schwarz,Neu,749.0,Benzin,True,58.0,7750,308.0,0,1.0,Harley-davidson
5000,Chopper,mehrfarbig,Occasion,1202.0,Benzin,False,0.0,12200,331.0,19,901.0,Harley-davidson
5001,Chopper,schwarz matt.,Neu,1130.0,Benzin,False,117.0,39900,360.0,0,100.0,Harley-davidson
5002,Chopper,mehrfarbig,Occasion,1130.0,Benzin,False,117.0,28990,360.0,187,12000.0,Harley-davidson
5003,Chopper,schwarz,Occasion,1130.0,Benzin,False,117.0,9800,360.0,183,10800.0,Harley-davidson
5004,Chopper,schwarz,Occasion,1130.0,Benzin,False,117.0,9900,360.0,151,38300.0,Harley-davidson
5005,Chopper,schwarz,Occasion,1130.0,Benzin,False,117.0,9900,360.0,164,12000.0,Harley-davidson
5006,Chopper,schwarz,Occasion,1130.0,Benzin,False,117.0,9900,360.0,176,21700.0,Harley-davidson
5007,Chopper,mehrfarbig matt.,Occasion,1130.0,Benzin,False,117.0,10500,360.0,185,22000.0,Harley-davidson
5008,Chopper,schwarz,Occasion,1130.0,Benzin,False,117.0,25000,360.0,187,31000.0,Harley-davidson
5009,Chopper,silber,Occasion,1130.0,Benzin,False,117.0,11490,360.0,201,24500.0,Harley-davidson
5010,Chopper,schwarz,Occasion,1130.0,Benzin,False,117.0,26900,360.0,213,520.0,Harley-davidson
5011,Chopper,silber matt.,Occasion,1130.0,Benzin,False,117.0,20000,360.0,206,21020.0,Harley-davidson
5012,Chopper,silber matt.,Occasion,1130.0,Benzin,False,117.0,12900,360.0,198,6000.0,Harley-davidson
5013,Chopper,silber,Occasion,1130.0,Benzin,False,117.0,11370,360.0,189,15954.0,Harley-davidson
5014,Chopper,silber matt.,Occasion,1130.0,Benzin,False,117.0,8800,360.0,200,33500.0,Harley-davidson
5015,Sonstige,silber,Occasion,1131.0,Benzin,False,117.0,29900,360.0,201,13331.0,Harley-davidson
5016,Sonstige,mehrfarbig,Neu,1247.0,Benzin,False,0.0,89900,380.0,0,4.0,Harley-davidson
5017,Chopper,schwarz,Occasion,1246.0,Benzin,False,122.0,24900,377.0,69,8800.0,Harley-davidson
5018,Chopper,schwarz,Neu,1202.0,Benzin,False,0.0,13200,331.0,0,20.0,Harley-davidson
5019,Chopper,schwarz,Neu,1202.0,,False,0.0,11900,331.0,0,5.0,Harley-davidson
5020,Chopper,rot,Occasion,1201.0,Benzin,True,67.0,13000,327.0,19,3800.0,Harley-davidson
5021,Chopper,schwarz,Occasion,882.0,Benzin,False,53.0,8200,335.0,93,7000.0,Harley-davidson
5022,Strasse,schwarz,Occasion,749.0,Benzin,True,57.0,6500,297.0,29,5400.0,Harley-davidson
5023,Strasse,schwarz,Occasion,749.0,Benzin,False,57.0,5900,297.0,62,10200.0,Harley-davidson
5024,Chopper,schwarz,Neu,749.0,Benzin,True,58.0,7750,308.0,0,15.0,Harley-davidson
5025,Strasse,schwarz,Occasion,749.0,Benzin,True,58.0,7000,308.0,41,4500.0,Harley-davidson
5026,Strasse,rot,Occasion,749.0,Benzin,False,57.0,4980,297.0,56,11500.0,Harley-davidson
5027,Strasse,schwarz,Occasion,749.0,Benzin,True,58.0,6900,308.0,27,282.0,Harley-davidson
5028,Strasse,schwarz,Occasion,749.0,Benzin,True,58.0,6900,308.0,29,1700.0,Harley-davidson
5029,Strasse,schwarz,Occasion,749.0,Benzin,True,58.0,6900,308.0,21,1500.0,Harley-davidson
5030,Strasse,schwarz,Occasion,749.0,Benzin,True,57.0,5400,297.0,43,9500.0,Harley-davidson
5031,Strasse,schwarz,Occasion,749.0,Benzin,False,57.0,6500,297.0,41,3426.0,Harley-davidson
5032,Strasse,schwarz,Occasion,749.0,Benzin,True,58.0,5990,308.0,19,4000.0,Harley-davidson
5033,Strasse,schwarz,Occasion,749.0,Benzin,True,58.0,5900,308.0,29,3962.0,Harley-davidson
5034,Strasse,schwarz,Occasion,749.0,Benzin,True,58.0,6900,308.0,33,2350.0,Harley-davidson
5035,Strasse,schwarz,Occasion,749.0,Benzin,False,57.0,5900,297.0,56,10500.0,Harley-davidson
5036,Strasse,schwarz,Neu,749.0,Benzin,True,58.0,7400,308.0,0,5.0,Harley-davidson
5037,Strasse,schwarz,Occasion,749.0,Benzin,True,58.0,5990,308.0,32,5400.0,Harley-davidson
5038,Chopper,schwarz,Occasion,1340.0,Benzin,False,0.0,22600,288.0,464,22300.0,Harley-davidson
5039,Sonstige,rot,Occasion,749.0,Benzin,True,58.0,6900,308.0,20,3200.0,Harley-davidson
5040,Touring,weiss,Occasion,1584.0,Benzin,False,82.0,13500,443.0,125,59000.0,Harley-davidson
5041,Strasse,schwarz,Occasion,1584.0,Benzin,False,82.0,14000,420.0,137,79000.0,Harley-davidson
5042,Touring,schwarz,Occasion,1689.0,Benzin,False,87.0,19900,423.0,50,30500.0,Harley-davidson
5043,Strasse,schwarz,Occasion,1584.0,Benzin,False,82.0,11990,420.0,137,19150.0,Harley-davidson
5044,Touring,grau,Occasion,1745.0,Benzin,True,90.0,23700,454.0,13,10.0,Harley-davidson
5045,Touring,schwarz,Neu,1745.0,Benzin,True,90.0,25600,454.0,0,1.0,Harley-davidson
5046,Sonstige,schwarz,Occasion,1745.0,Benzin,True,90.0,38500,454.0,35,4100.0,Harley-davidson
5047,Touring,schwarz,Occasion,1745.0,Benzin,True,90.0,20400,454.0,38,7200.0,Harley-davidson
5048,Strasse,schwarz,Occasion,1745.0,Benzin,True,90.0,22900,454.0,29,4700.0,Harley-davidson
5049,Touring,schwarz,Neu,1745.0,Benzin,True,90.0,25600,454.0,0,1.0,Harley-davidson
5050,Strasse,schwarz,Occasion,1745.0,Benzin,True,90.0,22470,454.0,20,7750.0,Harley-davidson
5051,Touring,mehrfarbig,Occasion,1745.0,Benzin,True,90.0,23900,454.0,21,5340.0,Harley-davidson
5052,Touring,schwarz,Occasion,1337.0,Benzin,False,60.0,8950,325.0,309,35500.0,Harley-davidson
5053,Chopper,orange matt.,Occasion,1689.0,Benzin,False,84.0,16800,443.0,96,10800.0,Harley-davidson
5054,Strasse,schwarz,Occasion,1584.0,Benzin,False,82.0,14590,460.0,141,27300.0,Harley-davidson
5055,Strasse,weiss matt.,Occasion,1449.0,Benzin,False,71.0,11790,420.0,189,29000.0,Harley-davidson
5056,Trike,schwarz,Occasion,1745.0,Benzin,True,90.0,29800,582.0,20,533.0,Harley-davidson
5057,Trike,schwarz,Neu,1745.0,Benzin,True,90.0,32400,582.0,0,1.0,Harley-davidson
5058,Trike,schwarz,Occasion,1745.0,Benzin,False,90.0,27900,582.0,21,810.0,Harley-davidson
5059,Trike,schwarz,Occasion,1745.0,Benzin,True,90.0,25900,582.0,26,1700.0,Harley-davidson
5060,Trike,schwarz,Occasion,1745.0,Benzin,True,90.0,23900,582.0,20,2000.0,Harley-davidson
5061,Trike,schwarz,Occasion,1745.0,Benzin,True,90.0,39900,639.0,22,1.0,Harley-davidson
5062,Trike,schwarz,Vorführmodell,1745.0,Benzin,True,90.0,35900,639.0,14,500.0,Harley-davidson
5063,Strasse,weiss,Occasion,749.0,Benzin,True,92.0,9500,281.0,29,707.0,Aprilia
5064,Strasse,weiss matt.,Occasion,749.0,Benzin,False,92.0,5990,281.0,125,28000.0,Aprilia
5065,Strasse,schwarz,Occasion,749.0,Benzin,False,92.0,6500,281.0,112,11550.0,Aprilia
5066,Strasse,weiss,Occasion,749.0,Benzin,False,92.0,5895,281.0,77,9510.0,Aprilia
5067,Strasse,grau,Occasion,749.0,Benzin,False,92.0,3990,281.0,128,15655.0,Aprilia
5068,SupermotoTrial,schwarz,Occasion,896.0,Benzin,True,95.0,10900,281.0,19,2000.0,Aprilia
5069,Strasse,grau,Occasion,896.0,Benzin,False,95.0,9490,281.0,25,1700.0,Aprilia
5070,SupermotoTrial,weiss,Occasion,750.0,Benzin,False,92.0,5990,281.0,125,28000.0,Aprilia
5071,Strasse,schwarz,Occasion,1196.0,Benzin,False,131.0,4990,298.0,100,35000.0,Aprilia
5072,Strasse,rot,Occasion,1196.0,Benzin,False,131.0,10200,298.0,93,5500.0,Aprilia
5073,SupermotoTrial,rot,Occasion,1197.0,Benzin,False,131.0,8690,298.0,89,6500.0,Aprilia
5074,Strasse,weiss,Occasion,1196.0,Benzin,False,131.0,7790,298.0,102,8900.0,Aprilia
5075,Scooter,grau,Occasion,459.0,Benzin,False,33.0,3000,280.0,200,19990.0,Aprilia
5076,Scooter,rot,Occasion,459.0,Benzin,False,33.0,3490,280.0,198,13434.0,Aprilia
5077,Strasse,grau,Occasion,459.0,Benzin,False,39.0,3600,305.0,104,8313.0,Aprilia
5078,Scooter,grau,Occasion,249.0,Benzin,False,20.0,800,245.0,183,42175.0,Aprilia
5079,Scooter,grau,Occasion,249.0,Benzin,False,20.0,1850,245.0,150,30470.0,Aprilia
5080,Scooter,rot,Occasion,124.0,Benzin,False,14.0,1950,237.0,200,13700.0,Aprilia
5081,Scooter,silber,Occasion,124.0,Benzin,False,14.0,1600,237.0,141,28213.0,Aprilia
5082,Strasse,weiss,Occasion,1196.0,Benzin,False,125.0,6900,326.0,79,15500.0,Aprilia
5083,Strasse,grau,Occasion,1196.0,Benzin,True,125.0,16490,326.0,17,1609.0,Aprilia
5084,Strasse,rot,Occasion,1197.0,Benzin,False,125.0,9490,326.0,68,20084.0,Aprilia
5085,Scooter,grau matt.,Occasion,125.0,Benzin,False,12.0,700,211.0,235,32000.0,Aprilia
5086,Strasse,weiss matt.,Occasion,839.0,Benzin,False,76.0,10900,305.0,98,300.0,Aprilia
5087,Strasse,grau,Occasion,839.0,Benzin,False,76.0,5700,305.0,127,11100.0,Aprilia
5088,Strasse,blau,Occasion,839.0,Benzin,False,76.0,4900,305.0,139,14900.0,Aprilia
5089,Strasse,schwarz,Occasion,839.0,Benzin,False,76.0,4200,305.0,116,10312.0,Aprilia
5090,Strasse,schwarz,Occasion,839.0,Benzin,False,76.0,3900,305.0,141,24600.0,Aprilia
5091,Strasse,silber,Occasion,839.0,Benzin,False,76.0,4400,305.0,139,12300.0,Aprilia
5092,Strasse,schwarz,Occasion,839.0,Benzin,False,76.0,4000,305.0,139,8000.0,Aprilia
5093,Strasse,grau,Occasion,839.0,Benzin,False,76.0,2900,305.0,137,41550.0,Aprilia
5094,Scooter,weiss,Occasion,124.0,Benzin,False,10.0,2500,195.0,103,5000.0,Aprilia
5095,Scooter,schwarz,Occasion,124.0,Benzin,False,10.0,2995,195.0,149,9510.0,Aprilia
5096,Scooter,schwarz,Occasion,124.0,Benzin,False,10.0,1950,195.0,135,17411.0,Aprilia
5097,Strasse,schwarz,Occasion,660.0,Benzin,False,48.0,4600,266.0,137,4500.0,Aprilia
5098,Strasse,mehrfarbig,Occasion,659.0,Benzin,False,48.0,3900,266.0,151,8700.0,Aprilia
5099,Strasse,schwarz,Occasion,659.0,Benzin,False,48.0,3790,266.0,142,14800.0,Aprilia
5100,Strasse,schwarz,Occasion,659.0,Benzin,False,48.0,4200,266.0,115,5000.0,Aprilia
5101,Sonstige,grau,Occasion,1337.0,Benzin,False,48.0,8500,270.0,377,45921.0,Harley-davidson
5102,Chopper,schwarz,Occasion,1689.0,Benzin,False,78.0,14200,380.0,56,10500.0,Harley-davidson
5103,Chopper,schwarz,Occasion,1340.0,,False,0.0,16400,280.0,478,9820.0,Harley-davidson
5104,Sonstige,gold,Occasion,1337.0,Benzin,False,48.0,11990,290.0,331,64597.0,Harley-davidson
5105,Strasse,schwarz,Occasion,849.0,Benzin,False,34.0,7999,273.0,77,22000.0,Ducati
5106,Strasse,rot,Neu,937.0,Benzin,True,110.0,16290,281.0,0,1.0,Ducati
5107,Strasse,grau,Occasion,996.0,Benzin,False,116.0,5500,303.0,163,26000.0,Ducati
5108,Strasse,silber,Occasion,1801.0,Benzin,False,94.0,19900,505.0,129,57900.0,Harley-davidson
5109,Strasse,grau,Neu,1071.0,Benzin,True,86.0,15990,265.0,0,1.0,Ducati
5110,Strasse,anthrazit,Occasion,1198.0,Benzin,True,152.0,17400,307.0,33,6500.0,Ducati
5111,Strasse,rot,Occasion,583.0,Benzin,False,54.0,3000,265.0,261,26000.0,Ducati
5112,Strasse,rot,Occasion,1099.0,Benzin,False,154.0,14700,271.0,153,8734.0,Ducati
5113,Strasse,schwarz,Occasion,1099.0,Benzin,False,154.0,9600,271.0,125,26500.0,Ducati
5114,SupermotoTrial,weiss,Occasion,802.0,Benzin,False,78.0,6300,263.0,87,5330.0,Ducati
5115,Strasse,gelb,Occasion,992.0,Benzin,False,83.0,14990,271.0,153,14500.0,Ducati
5116,Strasse,gelb,Occasion,992.0,Benzin,False,83.0,13500,271.0,165,17341.0,Ducati
5117,Strasse,rot,Occasion,992.0,Benzin,False,83.0,8500,280.0,141,35000.0,Ducati
5118,Strasse,grau,Occasion,992.0,Benzin,False,83.0,8500,280.0,149,17138.0,Ducati
5119,Strasse,schwarz,Occasion,992.0,Benzin,False,83.0,8200,280.0,102,28972.0,Ducati
5120,SupermotoTrial,schwarz,Occasion,1078.0,Benzin,False,86.0,9000,275.0,91,9800.0,Ducati
5121,SupermotoTrial,rot,Occasion,1078.0,Benzin,False,86.0,7500,275.0,149,16420.0,Ducati
5122,SupermotoTrial,rot,Occasion,1078.0,Benzin,False,86.0,5990,275.0,148,18840.0,Ducati
5123,SupermotoTrial,rot,Occasion,1078.0,Benzin,False,86.0,4900,275.0,146,23000.0,Ducati
5124,SupermotoTrial,rot,Occasion,1078.0,Benzin,False,86.0,6200,275.0,141,12626.0,Ducati
5125,SupermotoTrial,rot,Occasion,1078.0,Benzin,False,86.0,5990,275.0,117,18000.0,Ducati
5126,SupermotoTrial,rot,Occasion,1078.0,Benzin,False,86.0,8500,275.0,150,15847.0,Ducati
5127,Strasse,rot,Occasion,937.0,Benzin,False,110.0,11990,295.0,21,1480.0,Ducati
5128,SupermotoTrial,rot,Vorführmodell,937.0,Benzin,True,110.0,13490,295.0,22,1.0,Ducati
5129,SupermotoTrial,rot,Vorführmodell,937.0,Benzin,True,110.0,11990,295.0,21,1200.0,Ducati
5130,Strasse,rot,Occasion,803.0,Benzin,False,78.0,7900,263.0,96,15200.0,Ducati
5131,Strasse,rot,Occasion,1078.0,Benzin,False,86.0,9500,275.0,139,22300.0,Ducati
5132,SupermotoTrial,rot,Neu,937.0,Benzin,True,110.0,13490,295.0,0,10.0,Ducati
5133,SupermotoTrial,rot,Occasion,937.0,Benzin,True,110.0,8950,295.0,43,11750.0,Ducati
5134,Strasse,rot matt.,Occasion,1099.0,Benzin,False,154.0,8900,271.0,146,24300.0,Ducati
5135,Strasse,schwarz matt.,Occasion,1099.0,Benzin,False,154.0,7500,271.0,153,19500.0,Ducati
5136,Strasse,rot,Occasion,1099.0,Benzin,False,154.0,9200,271.0,135,22100.0,Ducati
5137,Strasse,mehrfarbig,Occasion,1198.0,Benzin,False,170.0,32900,266.0,129,12000.0,Ducati
5138,Strasse,mehrfarbig,Occasion,1198.0,Benzin,False,170.0,33900,266.0,129,6640.0,Ducati
5139,Strasse,rot,Occasion,1198.0,Benzin,False,170.0,28000,266.0,118,6000.0,Ducati
5140,Strasse,rot,Occasion,1198.0,Benzin,False,170.0,26900,266.0,128,3000.0,Ducati
5141,Strasse,mehrfarbig,Occasion,1198.0,Benzin,False,170.0,28990,266.0,137,6800.0,Ducati
5142,Strasse,rot,Occasion,1099.0,Benzin,False,154.0,10500,271.0,139,20000.0,Ducati
5143,Strasse,rot,Occasion,1099.0,Benzin,False,154.0,9500,271.0,154,30000.0,Ducati
5144,Strasse,rot,Occasion,1099.0,Benzin,False,154.0,9850,271.0,153,16730.0,Ducati
5145,Strasse,rot,Occasion,1099.0,Benzin,False,154.0,9990,271.0,152,32000.0,Ducati
5146,Strasse,rot,Occasion,1099.0,Benzin,False,154.0,8990,271.0,142,21800.0,Ducati
5147,Strasse,weiss matt.,Occasion,1198.0,Benzin,False,184.0,15500,226.0,81,25400.0,Ducati
